image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
Warrior2\00000054.jpg,Warrior2,0.54244125,0.15991126,0.54357624,0.13062236,0.527829,0.14111365,0.0,0.0,0.48476395,0.16568851,0.55593455,0.28034845,0.4309005,0.28574052,0.6897305,0.2725167,0.3002511,0.29874817,0.81140554,0.25076666,0.16491218,0.2989811,0.54672885,0.59335244,0.43964395,0.5988549,0.68853635,0.6968208,0.30133548,0.7360365,0.7478401,0.91185105,0.14295547,0.90485257
Warrior2\00000055.jpg,Warrior2,0.5824804,0.17445295,0.5806139,0.14965485,0.5671019,0.15698431,0.0,0.0,0.5181495,0.17293477,0.6141747,0.2853132,0.4443355,0.2789043,0.7465706,0.29793656,0.2952957,0.29601976,0.875239,0.30619913,0.1552597,0.29304945,0.6065102,0.61076856,0.47023323,0.6134021,0.76548636,0.6890414,0.3375058,0.70563346,0.7922143,0.914936,0.19950776,0.8872688
Warrior2\00000057.jpg,Warrior2,0.46151885,0.17762001,0.4689876,0.15830153,0.46260333,0.1557487,0.5021559,0.16583706,0.0,0.0,0.5493831,0.2669684,0.46057576,0.24800079,0.6415246,0.2582203,0.3739308,0.2409142,0.72056514,0.23702507,0.28744027,0.223124,0.5352658,0.56366086,0.4606009,0.54517525,0.61658293,0.72048414,0.35969192,0.664793,0.73869973,0.9242185,0.3426465,0.8743898
Warrior2\00000058.jpg,Warrior2,0.45568162,0.11834355,0.46680203,0.09557686,0.0,0.0,0.5121911,0.10319093,0.0,0.0,0.5992483,0.23259284,0.44297457,0.23176526,0.70856464,0.24814023,0.3454514,0.2630276,0.81274796,0.24692284,0.23004067,0.25943992,0.59230864,0.5555686,0.468017,0.5465972,0.6995796,0.6770325,0.3370104,0.63894904,0.79126686,0.8919306,0.32443044,0.8549243
Warrior2\00000059.jpg,Warrior2,0.5415356,0.21489397,0.53616637,0.19668703,0.522712,0.2027537,0.0,0.0,0.47274774,0.22597568,0.57333225,0.3078163,0.41047403,0.30695814,0.71705437,0.29002988,0.2636721,0.30689174,0.86775655,0.2587186,0.116747506,0.29952824,0.5585741,0.56466466,0.42832872,0.5667737,0.71387947,0.64844763,0.29901388,0.6681254,0.71933496,0.8434286,0.13998683,0.8363737
Warrior2\00000061.jpg,Warrior2,0.45186988,0.22946979,0.46735403,0.21766181,0.0,0.0,0.5163247,0.24084698,0.0,0.0,0.5744106,0.32412025,0.42104626,0.30257568,0.7171045,0.33650258,0.25637046,0.32609674,0.86008763,0.34112686,0.105795264,0.33988723,0.53570473,0.5419539,0.40453663,0.5280516,0.6938616,0.6407415,0.24907608,0.5978683,0.88818246,0.7996045,0.21676488,0.76868457
Warrior2\00000062.jpg,Warrior2,0.45195544,0.28528818,0.46905392,0.2669507,0.4504268,0.26803285,0.5265144,0.28118774,0.0,0.0,0.6125281,0.38293537,0.42067966,0.3677582,0.7584766,0.38803825,0.25924203,0.37308776,0.89775985,0.40000135,0.1372814,0.367361,0.5915976,0.6534323,0.43336138,0.64329624,0.74753493,0.7713253,0.27484897,0.74033713,0.89232445,0.95951104,0.21229249,0.9220873
Warrior2\00000063.jpg,Warrior2,0.5462018,0.20985793,0.0,0.0,0.5330981,0.19018225,0.0,0.0,0.4948415,0.20588851,0.5678845,0.32410607,0.4366754,0.32121426,0.68216723,0.3005347,0.3208099,0.30847102,0.77105975,0.26711023,0.22154674,0.31230515,0.5601386,0.6235901,0.45589787,0.6274183,0.67771626,0.7131865,0.33848512,0.75983334,0.6868602,0.8976271,0.19953601,0.9284071
Warrior2\00000065.jpg,Warrior2,0.49302036,0.19500121,0.5102388,0.17977925,0.0,0.0,0.5580951,0.19649306,0.0,0.0,0.6080657,0.3009407,0.4910913,0.2857207,0.73617756,0.32104138,0.36445332,0.28794983,0.8682464,0.3279325,0.2548176,0.29563472,0.5666992,0.59156704,0.5110785,0.57656556,0.4373776,0.71000105,0.4556817,0.68807614,0.5177013,0.8724708,0.5610106,0.8629218
Warrior2\00000074.jpg,Warrior2,0.5200192,0.16075793,0.53627354,0.13520542,0.50185144,0.13926536,0.55877167,0.15961607,0.4764647,0.16697039,0.6054889,0.27816114,0.43838915,0.27877325,0.74642926,0.28392178,0.30183008,0.26455885,0.87084407,0.30579355,0.1699131,0.25974858,0.59374654,0.5831861,0.45648816,0.5861816,0.7402203,0.6734933,0.30202472,0.7210658,0.77541375,0.8741543,0.13155927,0.9112423
Warrior2\00000075.jpg,Warrior2,0.4246431,0.26194835,0.43444467,0.24412522,0.0,0.0,0.48553428,0.24696855,0.0,0.0,0.58273333,0.34351882,0.4012864,0.3309621,0.71252555,0.35365686,0.23952214,0.3484498,0.87097126,0.3553694,0.09030633,0.34893054,0.5551964,0.58520156,0.4032987,0.57448846,0.72571063,0.7178675,0.23943827,0.68204415,0.8633319,0.8885864,0.18937714,0.84773505
Warrior2\00000076.jpg,Warrior2,0.57154346,0.13802475,0.56868255,0.115101516,0.5571454,0.11831507,0.0,0.0,0.51249397,0.13604186,0.583768,0.25195408,0.4506235,0.24480787,0.6937882,0.23474891,0.33994505,0.25106615,0.80056095,0.23089972,0.22510576,0.24501064,0.5634134,0.58497393,0.45671862,0.58737504,0.7048634,0.67894536,0.36969256,0.69626063,0.73001134,0.9214851,0.2600364,0.912142
Warrior2\00000077.jpg,Warrior2,0.581888,0.18338759,0.58629364,0.15758988,0.57167697,0.16290826,0.0,0.0,0.5245252,0.17326955,0.5794758,0.28203374,0.44804806,0.27762076,0.72348684,0.28162202,0.29806858,0.27064887,0.8487843,0.24563488,0.15388417,0.26403135,0.5576815,0.58980733,0.4433767,0.5962085,0.6998286,0.6708614,0.27998024,0.74699885,0.74113303,0.87324226,0.078041464,0.92405975
Warrior2\00000078.jpg,Warrior2,0.45830065,0.28314802,0.47281238,0.2723686,0.0,0.0,0.5129245,0.28866312,0.0,0.0,0.5670213,0.36778864,0.42343932,0.34502628,0.68542063,0.3630547,0.3073383,0.35226345,0.8216555,0.3552076,0.18890265,0.352473,0.5366895,0.5729684,0.4193268,0.56010765,0.6596712,0.6369495,0.29808906,0.60188264,0.7922503,0.768336,0.28297332,0.74329466
Warrior2\00000080.jpg,Warrior2,0.5824804,0.17445295,0.5806139,0.14965485,0.5671019,0.15698431,0.0,0.0,0.5181495,0.17293477,0.6141747,0.2853132,0.4443355,0.2789043,0.7465706,0.29793656,0.2952957,0.29601976,0.875239,0.30619913,0.1552597,0.29304945,0.6065102,0.61076856,0.47023323,0.6134021,0.76548636,0.6890414,0.3375058,0.70563346,0.7922143,0.914936,0.19950776,0.8872688
Warrior2\00000082.jpg,Warrior2,0.45568162,0.11834355,0.46680203,0.09557686,0.0,0.0,0.5121911,0.10319093,0.0,0.0,0.5992483,0.23259284,0.44297457,0.23176526,0.70856464,0.24814023,0.3454514,0.2630276,0.81274796,0.24692284,0.23004067,0.25943992,0.59230864,0.5555686,0.468017,0.5465972,0.6995796,0.6770325,0.3370104,0.63894904,0.79126686,0.8919306,0.32443044,0.8549243
Warrior2\00000083.jpg,Warrior2,0.46151885,0.17762001,0.4689876,0.15830153,0.46260333,0.1557487,0.5021559,0.16583706,0.0,0.0,0.5493831,0.2669684,0.46057576,0.24800079,0.6415246,0.2582203,0.3739308,0.2409142,0.72056514,0.23702507,0.28744027,0.223124,0.5352658,0.56366086,0.4606009,0.54517525,0.61658293,0.72048414,0.35969192,0.664793,0.73869973,0.9242185,0.3426465,0.8743898
Warrior2\00000084.jpg,Warrior2,0.4197545,0.12682012,0.43191728,0.1040233,0.41644898,0.10836716,0.4835078,0.106206544,0.0,0.0,0.5706932,0.22777207,0.40761924,0.22577164,0.6837388,0.23704113,0.30157852,0.20979932,0.7892653,0.23447993,0.18320808,0.20000234,0.56247884,0.57401925,0.43792877,0.57002586,0.63784325,0.7282688,0.3293426,0.7281639,0.72347224,0.9353785,0.3319361,0.9351579
Warrior2\00000085.jpg,Warrior2,0.46365345,0.34114552,0.48453075,0.32934126,0.0,0.0,0.53290313,0.34598607,0.0,0.0,0.58533466,0.40800983,0.4606922,0.40699673,0.71079373,0.43385467,0.28465816,0.38993475,0.8147743,0.4230598,0.15071785,0.3615786,0.53022,0.5832424,0.5110169,0.5838717,0.3349788,0.6850346,0.6246317,0.70563775,0.26068732,0.8404986,0.7837663,0.8563156
Warrior2\00000086.jpg,Warrior2,0.5354746,0.2253988,0.5303955,0.20430376,0.52468395,0.20882533,0.0,0.0,0.47301704,0.22220853,0.55083466,0.3080429,0.3950842,0.30402288,0.6736357,0.28135672,0.2530469,0.3026223,0.7941658,0.2529694,0.14174084,0.2773574,0.5507943,0.5808906,0.42507827,0.5855089,0.705618,0.6613144,0.30902836,0.6733707,0.7230897,0.8779192,0.19166443,0.8452091
Warrior2\00000089.jpg,Warrior2,0.47849578,0.15010156,0.49064484,0.13105504,0.4757576,0.12648101,0.52582514,0.1477082,0.0,0.0,0.5736346,0.26638466,0.44586056,0.23863126,0.66471994,0.2629359,0.35602826,0.23562221,0.76125914,0.2508372,0.26787513,0.22033474,0.53988177,0.561983,0.43765956,0.545358,0.62788105,0.7023391,0.33655494,0.6674045,0.7248729,0.91411775,0.33508554,0.87667847
Warrior2\00000090.jpg,Warrior2,0.41808826,0.1351073,0.4312604,0.116639614,0.0,0.0,0.47525722,0.13689487,0.0,0.0,0.53624076,0.25472564,0.39928058,0.23540245,0.6693589,0.2827369,0.26454037,0.27255806,0.78706753,0.27515802,0.1359795,0.29725298,0.51749384,0.568432,0.4027039,0.55552155,0.6497615,0.66082174,0.26692408,0.62780637,0.8088663,0.8551599,0.22182994,0.83922935
Warrior2\00000092.jpg,Warrior2,0.54244125,0.15991126,0.54357624,0.13062236,0.527829,0.14111365,0.0,0.0,0.48476395,0.16568851,0.55593455,0.28034845,0.4309005,0.28574052,0.6897305,0.2725167,0.3002511,0.29874817,0.81140554,0.25076666,0.16491218,0.2989811,0.54672885,0.59335244,0.43964395,0.5988549,0.68853635,0.6968208,0.30133548,0.7360365,0.7478401,0.91185105,0.14295547,0.90485257
Warrior2\00000094.jpg,Warrior2,0.447462,0.17100617,0.46059856,0.15107784,0.44662166,0.14807075,0.5017713,0.16770963,0.0,0.0,0.5532004,0.2838442,0.42959276,0.2613998,0.6638605,0.26681912,0.32426953,0.2469133,0.7788364,0.2466953,0.20875344,0.2009776,0.5364858,0.5831543,0.4302194,0.5665797,0.6600254,0.7037762,0.30274993,0.6519406,0.79296607,0.91262114,0.26754376,0.85660744
Warrior2\00000096.jpg,Warrior2,0.5462018,0.20985793,0.0,0.0,0.5330981,0.19018225,0.0,0.0,0.4948415,0.20588851,0.5678845,0.32410607,0.4366754,0.32121426,0.68216723,0.3005347,0.3208099,0.30847102,0.77105975,0.26711023,0.22154674,0.31230515,0.5601386,0.6235901,0.45589787,0.6274183,0.67771626,0.7131865,0.33848512,0.75983334,0.6868602,0.8976271,0.19953601,0.9284071
Warrior2\00000097.jpg,Warrior2,0.5415356,0.21489397,0.53616637,0.19668703,0.522712,0.2027537,0.0,0.0,0.47274774,0.22597568,0.57333225,0.3078163,0.41047403,0.30695814,0.71705437,0.29002988,0.2636721,0.30689174,0.86775655,0.2587186,0.116747506,0.29952824,0.5585741,0.56466466,0.42832872,0.5667737,0.71387947,0.64844763,0.29901388,0.6681254,0.71933496,0.8434286,0.13998683,0.8363737
Warrior2\00000100.jpg,Warrior2,0.47717157,0.3675329,0.48982638,0.35521978,0.0,0.0,0.5326042,0.36898702,0.0,0.0,0.60253716,0.45220807,0.46264845,0.43482178,0.7245651,0.44617456,0.34683445,0.44412985,0.82939494,0.43443376,0.22425997,0.43327707,0.58019197,0.6552474,0.4615726,0.64032835,0.7148453,0.7348572,0.3243233,0.68546146,0.8506538,0.88091165,0.283108,0.83356655
Warrior2\00000102.jpg,Warrior2,0.3982018,0.16821736,0.41321045,0.1544874,0.0,0.0,0.45455003,0.17908673,0.0,0.0,0.49245238,0.30195433,0.40365568,0.25892168,0.62053084,0.28920752,0.27572,0.27182212,0.7317462,0.29795748,0.15091725,0.23101899,0.47224617,0.61068,0.39510617,0.5755226,0.57513773,0.74993676,0.30239993,0.59737176,0.7922357,0.9641163,0.27966738,0.8085127
Warrior2\00000105.jpg,Warrior2,0.45186988,0.22946979,0.46735403,0.21766181,0.0,0.0,0.5163247,0.24084698,0.0,0.0,0.5744106,0.32412025,0.42104626,0.30257568,0.7171045,0.33650258,0.25637046,0.32609674,0.86008763,0.34112686,0.105795264,0.33988723,0.53570473,0.5419539,0.40453663,0.5280516,0.6938616,0.6407415,0.24907608,0.5978683,0.88818246,0.7996045,0.21676488,0.76868457
Warrior2\00000106.jpg,Warrior2,0.4849854,0.14411232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5641798,0.22909242,0.47521254,0.23686437,0.6819838,0.24742907,0.34414274,0.259187,0.7596215,0.2393312,0.20531079,0.2694188,0.5458584,0.48151916,0.47235098,0.4785288,0.5661802,0.588814,0.30136156,0.60179603,0.7179162,0.7406728,0.27234167,0.78964543
Warrior2\00000107.jpg,Warrior2,0.462395,0.13275684,0.47346488,0.11258526,0.46297225,0.1086617,0.50911254,0.12803179,0.0,0.0,0.5598854,0.25438687,0.44003853,0.23381825,0.6519078,0.25536668,0.35446757,0.24830762,0.7379362,0.24078113,0.25679302,0.24451059,0.5288703,0.5965775,0.43169206,0.5785029,0.6265378,0.7150861,0.3234095,0.66759235,0.72547495,0.94232434,0.31057096,0.90129894
Warrior2\00000108.jpg,Warrior2,0.3253173,0.033401098,0.3384102,0.0040441747,0.0,0.0,0.40802893,0.009766071,0.0,0.0,0.5743294,0.15521905,0.31380072,0.14400704,0.749066,0.18423109,0.15948784,0.18648769,0.94069654,0.22190946,0.09500403,0.16520272,0.62593406,0.6073236,0.41550243,0.6016311,0.8043222,0.8060292,0.25152805,0.740334,0.0,0.0,0.0,0.0
Warrior2\00000112.jpg,Warrior2,0.44246206,0.28235495,0.4507473,0.26846567,0.4435156,0.26669872,0.4759625,0.28597948,0.0,0.0,0.50939333,0.37750205,0.4352185,0.369981,0.56932855,0.3779017,0.3671435,0.37658924,0.64579135,0.3602795,0.30021435,0.3485322,0.50888366,0.62639844,0.44319314,0.61881965,0.57762134,0.7337588,0.35256797,0.69917583,0.68010867,0.9090066,0.33375677,0.8685301
Warrior2\00000114.jpg,Warrior2,0.55716103,0.23995285,0.5641094,0.2189556,0.5418346,0.22212335,0.0,0.0,0.48586658,0.23220712,0.57533455,0.33199397,0.39673957,0.32047758,0.75189555,0.33871734,0.25056136,0.31900647,0.8748039,0.31443003,0.09634831,0.34448543,0.5308649,0.6040651,0.38703856,0.6073186,0.70058304,0.6159992,0.23696351,0.68425864,0.7335201,0.81150496,0.0745791,0.8657753
Warrior2\00000115.jpg,Warrior2,0.44235298,0.19980513,0.4720542,0.17616482,0.4299961,0.17713276,0.5422417,0.1924932,0.0,0.0,0.59107053,0.29917336,0.41680145,0.29923028,0.7016665,0.28323,0.3039984,0.2863245,0.83462584,0.25103056,0.14208193,0.2728862,0.59890485,0.5703014,0.46408597,0.56871957,0.702142,0.67261314,0.34756488,0.66610086,0.83267117,0.85856766,0.3377862,0.85554314
Warrior2\00000116.jpg,Warrior2,0.3253173,0.033401098,0.3384102,0.0040441747,0.0,0.0,0.40802893,0.009766071,0.0,0.0,0.5743294,0.15521905,0.31380072,0.14400704,0.749066,0.18423109,0.15948784,0.18648769,0.94069654,0.22190946,0.09500403,0.16520272,0.62593406,0.6073236,0.41550243,0.6016311,0.8043222,0.8060292,0.25152805,0.740334,0.0,0.0,0.0,0.0
Warrior2\00000117.jpg,Warrior2,0.3982018,0.16821736,0.41321045,0.1544874,0.0,0.0,0.45455003,0.17908673,0.0,0.0,0.49245238,0.30195433,0.40365568,0.25892168,0.62053084,0.28920752,0.27572,0.27182212,0.7317462,0.29795748,0.15091725,0.23101899,0.47224617,0.61068,0.39510617,0.5755226,0.57513773,0.74993676,0.30239993,0.59737176,0.7922357,0.9641163,0.27966738,0.8085127
Warrior2\00000122.jpg,Warrior2,0.447462,0.17100617,0.46059856,0.15107784,0.44662166,0.14807075,0.5017713,0.16770963,0.0,0.0,0.5532004,0.2838442,0.42959276,0.2613998,0.6638605,0.26681912,0.32426953,0.2469133,0.7788364,0.2466953,0.20875344,0.2009776,0.5364858,0.5831543,0.4302194,0.5665797,0.6600254,0.7037762,0.30274993,0.6519406,0.79296607,0.91262114,0.26754376,0.85660744
Warrior2\00000125.jpg,Warrior2,0.5501475,0.2151083,0.5525605,0.19472075,0.5334814,0.1964672,0.0,0.0,0.47047654,0.19788338,0.5622639,0.30118877,0.39843607,0.3033003,0.68043774,0.3267538,0.2923562,0.35977042,0.79048824,0.34314832,0.17741205,0.39554614,0.55813736,0.54510015,0.4369697,0.5508389,0.66043335,0.6727848,0.32409164,0.7028187,0.66687554,0.82625884,0.22653462,0.8445009
Warrior2\00000126.jpg,Warrior2,0.46845064,0.34569705,0.48509118,0.33435124,0.46519017,0.33423913,0.5321821,0.34790558,0.0,0.0,0.59949857,0.41784832,0.4367715,0.40676108,0.71016604,0.43122607,0.3002148,0.4005478,0.8110972,0.41854018,0.16794437,0.36131293,0.58387405,0.5882227,0.451566,0.5799864,0.69332355,0.6936924,0.29700637,0.67032737,0.8309515,0.8483636,0.27299985,0.8203938
Warrior2\00000132.jpg,Warrior2,0.47674465,0.16501798,0.4885134,0.14294584,0.47393996,0.13986368,0.5238025,0.15334985,0.0,0.0,0.5645773,0.2687094,0.45257044,0.24486871,0.6451104,0.26836348,0.3710348,0.24996486,0.7230009,0.24259755,0.2815294,0.23071659,0.53633815,0.5677919,0.4449099,0.5498126,0.6309519,0.69304466,0.34534174,0.6519935,0.72293633,0.9231648,0.3225199,0.8754667
Warrior2\00000136.jpg,Warrior2,0.4593421,0.20052709,0.47001857,0.18226513,0.0,0.0,0.5053445,0.19476278,0.0,0.0,0.5654426,0.30328235,0.43674374,0.2878598,0.6601693,0.29608068,0.3461429,0.30102107,0.751897,0.30182928,0.23823528,0.2946601,0.5551537,0.5692486,0.44807023,0.5549779,0.6809294,0.6779562,0.32938513,0.62259686,0.7847397,0.8756085,0.31473055,0.8169257
Warrior2\00000137.jpg,Warrior2,0.5349716,0.19911516,0.0,0.0,0.5217859,0.18095821,0.0,0.0,0.0,0.0,0.54389447,0.30884698,0.47433978,0.2888642,0.56911075,0.42298213,0.47355515,0.36415458,0.5796242,0.50292164,0.47817984,0.30287114,0.55099,0.53579646,0.4817254,0.5321718,0.66999495,0.6218593,0.42949185,0.61967576,0.67545795,0.80397826,0.28994703,0.8044976
Warrior2\00000139.jpg,Warrior2,0.0,0.0,0.0,0.0,0.0,0.0,0.45626742,0.21849838,0.0,0.0,0.43945733,0.29079914,0.5505006,0.27862936,0.33820626,0.28194222,0.63835,0.27930912,0.23306152,0.2699189,0.7407279,0.27808586,0.47739387,0.54915226,0.5623425,0.538818,0.3783825,0.68387985,0.6188037,0.64915943,0.3295017,0.87082565,0.71864146,0.81474507
Warrior2\00000143.jpg,Warrior2,0.27041677,0.1552615,0.2697329,0.13208136,0.25787187,0.13442598,0.0,0.0,0.22265859,0.15554121,0.29194617,0.26968008,0.1684863,0.26132852,0.37463188,0.25144592,0.09236908,0.25878713,0.4589572,0.23606579,0.018794322,0.26347467,0.27504778,0.59376943,0.17887458,0.5978705,0.3900487,0.6885074,0.102529034,0.722909,0.38556975,0.94515973,0.027798843,0.9572014
Warrior2\00000147.jpg,Warrior2,0.460203,0.21692228,0.4710532,0.1975569,0.45845327,0.19467972,0.50622034,0.20618303,0.0,0.0,0.56638986,0.31033212,0.4419315,0.29781947,0.66323155,0.30129474,0.3380747,0.3140049,0.75812525,0.29598403,0.24670649,0.3013669,0.561994,0.59340894,0.45796522,0.581992,0.6610264,0.7510923,0.33672243,0.70704925,0.7711169,0.9398537,0.30232328,0.90074056
Warrior2\00000148.jpg,Warrior2,0.4308258,0.13354598,0.44550207,0.11603134,0.432247,0.11147747,0.49257976,0.13682339,0.0,0.0,0.5651776,0.2493486,0.40141752,0.2282496,0.7032175,0.2333375,0.2646867,0.26534572,0.85452527,0.2090423,0.14533505,0.2479336,0.5425617,0.5673517,0.40050796,0.552003,0.70273656,0.7151606,0.2511024,0.6527363,0.8769406,0.9151573,0.22543065,0.85877675
Warrior2\00000149.jpg,Warrior2,0.37890795,0.396782,0.38939732,0.383811,0.0,0.0,0.4322224,0.3869404,0.0,0.0,0.5269104,0.44743156,0.3676648,0.44699764,0.6779413,0.45805553,0.2749446,0.47705182,0.80690753,0.44376642,0.1342777,0.46143922,0.5383778,0.6230636,0.40336332,0.61752355,0.6849411,0.73153746,0.24928665,0.7018585,0.832605,0.84963614,0.24030997,0.8268961
Warrior2\00000150.jpg,Warrior2,0.54350775,0.37919715,0.55641073,0.3680034,0.52510756,0.36874193,0.57371026,0.3763327,0.49808624,0.37817717,0.60272795,0.42755923,0.45559397,0.42440113,0.7202612,0.4147009,0.3435119,0.41874078,0.8313838,0.40873608,0.22948386,0.408836,0.5564829,0.58801615,0.44202825,0.5863251,0.67878103,0.64643764,0.35122797,0.65950835,0.6881067,0.75592536,0.23162933,0.7668772
Warrior2\00000153.jpg,Warrior2,0.44404343,0.34616324,0.45477465,0.3343075,0.0,0.0,0.4905974,0.34620178,0.0,0.0,0.5412797,0.4284418,0.43603456,0.41414815,0.6228112,0.42765343,0.37685078,0.41835225,0.7007971,0.42224458,0.30870715,0.40503126,0.5299189,0.61208683,0.44331944,0.60141486,0.6142968,0.66502225,0.34864753,0.63307273,0.709024,0.78593725,0.3469829,0.75701755
Warrior2\00000155.jpg,Warrior2,0.5395235,0.42780405,0.5397561,0.4101354,0.5309366,0.41920513,0.0,0.0,0.5098881,0.43346944,0.5470814,0.4909493,0.48083854,0.5012044,0.61027586,0.48173204,0.41148114,0.5034195,0.66294473,0.45116255,0.34616914,0.5210974,0.5485293,0.6849897,0.49441662,0.695528,0.6251786,0.7309288,0.42873842,0.7880816,0.64654887,0.8619851,0.35061455,0.89715195
Warrior2\00000157.jpg,Warrior2,0.48353177,0.18507077,0.4970808,0.1700769,0.0,0.0,0.5355642,0.18917555,0.0,0.0,0.5796252,0.29037416,0.4642664,0.26620567,0.67158556,0.28741616,0.3704847,0.2689888,0.7717866,0.26357582,0.27313116,0.2566212,0.552475,0.5359075,0.45545524,0.5197125,0.66981715,0.62910044,0.35027772,0.5859298,0.77604795,0.8100919,0.30322263,0.7692281
Warrior2\00000158.jpg,Warrior2,0.5501475,0.2151083,0.5525605,0.19472075,0.5334814,0.1964672,0.0,0.0,0.47047654,0.19788338,0.5622639,0.30118877,0.39843607,0.3033003,0.68043774,0.3267538,0.2923562,0.35977042,0.79048824,0.34314832,0.17741205,0.39554614,0.55813736,0.54510015,0.4369697,0.5508389,0.66043335,0.6727848,0.32409164,0.7028187,0.66687554,0.82625884,0.22653462,0.8445009
Warrior2\00000162.jpg,Warrior2,0.54350775,0.37919715,0.55641073,0.3680034,0.52510756,0.36874193,0.57371026,0.3763327,0.49808624,0.37817717,0.60272795,0.42755923,0.45559397,0.42440113,0.7202612,0.4147009,0.3435119,0.41874078,0.8313838,0.40873608,0.22948386,0.408836,0.5564829,0.58801615,0.44202825,0.5863251,0.67878103,0.64643764,0.35122797,0.65950835,0.6881067,0.75592536,0.23162933,0.7668772
Warrior2\00000165.jpg,Warrior2,0.48353177,0.18507077,0.4970808,0.1700769,0.0,0.0,0.5355642,0.18917555,0.0,0.0,0.5796252,0.29037416,0.4642664,0.26620567,0.67158556,0.28741616,0.3704847,0.2689888,0.7717866,0.26357582,0.27313116,0.2566212,0.552475,0.5359075,0.45545524,0.5197125,0.66981715,0.62910044,0.35027772,0.5859298,0.77604795,0.8100919,0.30322263,0.7692281
Warrior2\00000166.jpg,Warrior2,0.44721627,0.14588933,0.4592247,0.123211585,0.43634725,0.12157881,0.4754707,0.14880913,0.42164946,0.14187859,0.50164366,0.28828394,0.3864693,0.27011704,0.5499956,0.4279476,0.3492235,0.4309055,0.48358554,0.42012796,0.41538996,0.4320025,0.4985463,0.58819985,0.39903793,0.5767323,0.5949823,0.6966262,0.28425702,0.66555905,0.7117102,0.9140429,0.2602435,0.8822781
Warrior2\00000167.jpg,Warrior2,0.53269273,0.25010493,0.5325494,0.22601573,0.5212186,0.23554857,0.0,0.0,0.4883175,0.25622943,0.53907835,0.3486366,0.44717455,0.35749274,0.620962,0.33488554,0.364101,0.35500917,0.6995331,0.29827502,0.2855937,0.34146348,0.54136574,0.6285322,0.46751875,0.6408229,0.636443,0.69399744,0.38441646,0.7592099,0.65142184,0.8806255,0.29158324,0.91534746
Warrior2\00000170.jpg,Warrior2,0.44404343,0.34616324,0.45477465,0.3343075,0.0,0.0,0.4905974,0.34620178,0.0,0.0,0.5412797,0.4284418,0.43603456,0.41414815,0.6228112,0.42765343,0.37685078,0.41835225,0.7007971,0.42224458,0.30870715,0.40503126,0.5299189,0.61208683,0.44331944,0.60141486,0.6142968,0.66502225,0.34864753,0.63307273,0.709024,0.78593725,0.3469829,0.75701755
Warrior2\00000171.jpg,Warrior2,0.5395235,0.42780405,0.5397561,0.4101354,0.5309366,0.41920513,0.0,0.0,0.5098881,0.43346944,0.5470814,0.4909493,0.48083854,0.5012044,0.61027586,0.48173204,0.41148114,0.5034195,0.66294473,0.45116255,0.34616914,0.5210974,0.5485293,0.6849897,0.49441662,0.695528,0.6251786,0.7309288,0.42873842,0.7880816,0.64654887,0.8619851,0.35061455,0.89715195
Warrior2\00000173.jpg,Warrior2,0.5168172,0.18769622,0.5172328,0.16602418,0.50201255,0.1679699,0.0,0.0,0.46039277,0.18616292,0.53713226,0.30030146,0.40695286,0.29282188,0.6497356,0.27857706,0.29975882,0.2878858,0.73196095,0.2675566,0.2056979,0.2861702,0.52411175,0.59872395,0.4231711,0.5988645,0.6349653,0.70448637,0.32502106,0.725581,0.6643168,0.92549783,0.21397118,0.9331867
Warrior2\00000177.jpg,Warrior2,0.4328149,0.15399717,0.44644436,0.13347545,0.43292385,0.13020186,0.49116293,0.14859714,0.0,0.0,0.5627898,0.2750839,0.4048888,0.25425673,0.68290806,0.27798778,0.28330788,0.28921935,0.80312616,0.2743107,0.1629478,0.28332776,0.5515363,0.59794515,0.41858616,0.5811926,0.6976034,0.7413532,0.26760408,0.67591697,0.84142876,0.95281124,0.24532421,0.8947761
Warrior2\00000178.jpg,Warrior2,0.595143,0.117759116,0.59767175,0.093514554,0.5777053,0.09676364,0.0,0.0,0.5240784,0.10751831,0.6084794,0.23647456,0.45075244,0.21610843,0.7568644,0.25790265,0.27540496,0.2307605,0.9228567,0.26644874,0.10051291,0.25856012,0.57873386,0.5398024,0.4528803,0.5401472,0.7690203,0.6142243,0.36220014,0.64524645,0.80514646,0.87606454,0.16814469,0.87828034
Warrior2\00000180.jpg,Warrior2,0.4627768,0.22998668,0.47154456,0.21551324,0.0,0.0,0.4935618,0.23097028,0.0,0.0,0.47098047,0.29585212,0.5506369,0.32144788,0.36047846,0.25654745,0.62051356,0.3957241,0.2679198,0.1900084,0.0,0.0,0.47028822,0.5488766,0.5410831,0.55086064,0.3479506,0.6697315,0.6142441,0.6618342,0.2938488,0.8477527,0.75762844,0.82481164
